NCESSchoolID,inputAddress,matchIndicator,matchType,outputAddress,lonLat,tigerLineId,unkDontCare
"62169013335","6225 N. Harrisburg Pl., Stockton, CA, 95207","Match","Exact","6225 N Harrisburg Pl, STOCKTON, CA, 95207","-121.3322,38.00315","133844715","L"
"320006000434","8050 Cielo Vista Ave, Las Vegas, NV, 89128","Match","Exact","8050 Cielo Vista Ave, LAS VEGAS, NV, 89128","-115.26875,36.19341","201905216","R"
"60157307522","310 W. 95th St., Los Angeles, CA, 90003","Match","Exact","310 W 95th St, LOS ANGELES, CA, 90003","-118.2783,33.950077","142753663","L"
"210299000710","5300 Jessamine Lane, Louisville, KY, 40258","Match","Exact","5300 Jessamine Ln, LOUISVILLE, KY, 40258","-85.85554,38.138306","96839555","L"
"60175013749","7019 S. Van Ness Ave., Los Angeles, CA, 90044","Match","Non_Exact","7019 S Van Ness Ave, LOS ANGELES, CA, 90047","-118.31776,33.976154","141658127","R"
"63153004884","9353 Oviedo St., San Diego, CA, 92129","Match","Exact","9353 Oviedo St, SAN DIEGO, CA, 92129","-117.12658,32.969322","195751788","R"
"210299000716","5100 Capewood Drive, Louisville, KY, 40229","Match","Exact","5100 Capewood Dr, LOUISVILLE, KY, 40229","-85.663345,38.100266","96859645","R"
"510189000790","9200 Lydell Dr, Richmond, VA, 23228","Match","Exact","9200 Lydell Dr, RICHMOND, VA, 23228","-77.480736,37.642536","106646550","L"
"210299000718","3816 Dixie Highway, Louisville, KY, 40216","Match","Exact","3816 Dixie Hwy, LOUISVILLE, KY, 40216","-85.80533,38.196205","96975951","R"
"510189000792","8200 St Charles Rd, Richmond, VA, 23227","Match","Exact","8200 St Charles Rd, RICHMOND, VA, 23227","-77.440956,37.63171","106648446","L"
"210299000717","210 Oxfordshire Lane, Louisville, KY, 40222","Match","Exact","210 Oxfordshire Ln, LOUISVILLE, KY, 40222","-85.591034,38.246185","96863454","R"
"390437500316","108 W Central Pkwy, Cincinnati, OH, 45202","Match","Exact","108 W Central Pkwy, CINCINNATI, OH, 45202","-84.51677,39.10681","613475357","R"
"510189000793","1901 Charles St, Richmond, VA, 23226","Match","Exact","1901 Charles St, RICHMOND, VA, 23226","-77.52122,37.60069","106645471","R"
"210299000712","3807 Klondike Lane, Louisville, KY, 40218","Match","Exact","3807 Klondike Ln, LOUISVILLE, KY, 40218","-85.63797,38.208313","96856700","L"
"210299000711","8200 Candleworth Drive, Louisville, KY, 40214","Match","Exact","8200 Candleworth Dr, LOUISVILLE, KY, 40214","-85.786316,38.129757","96849456","R"
"320000100848","8377 West Patrick Lane, Las Vegas, NV, 89113","Match","Exact","8377 W Patrick Ln, LAS VEGAS, NV, 89113","-115.27422,36.077763","201991914","L"
"390437500319","2146 Ferguson Rd, Cincinnati, OH, 45238","Match","Exact","2146 Ferguson Rd, CINCINNATI, OH, 45238","-84.60129,39.12506","103917898","R"
"63153004887","14125 Cuca St., San Diego, CA, 92129","Match","Exact","14125 Cuca St, SAN DIEGO, CA, 92129","-117.0956,32.96999","195318589","R"
"510189000788","6651 Willson Rd, Richmond, VA, 23231","Match","Exact","6651 Willson Rd, RICHMOND, VA, 23231","-77.368195,37.4829","106650914","L"
"320006000442","8255 W. Katie Ave, Las Vegas, NV, 89147","Match","Exact","8255 W Katie Ave, LAS VEGAS, NV, 89147","-115.27122,36.120216","201933304","L"
"510189000789","5600 Bethlehem Rd, Richmond, VA, 23230","Match","Exact","5600 Bethlehem Rd, RICHMOND, VA, 23230","-77.50464,37.601986","106647059","R"
"320006000441","2851 E. Harris Ave., Las Vegas, NV, 89101","Match","Exact","2851 Harris Ave, LAS VEGAS, NV, 89101","-115.11513,36.177544","201868439","L"
"61455007720","5255 N. Reese Ave., Fresno, CA, 93722","Match","Exact","5255 N Reese Ave, FRESNO, CA, 93722","-119.86687,36.812958","197565547","L"
"210299000719","3801 Bonaventure Boulevard, Louisville, KY, 40219","Match","Exact","3801 Bonaventure Blvd, LOUISVILLE, KY, 40219","-85.695015,38.122578","96890670","L"
"390437500311","1625 Cedar Ave, Cincinnati, OH, 45224","Match","Exact","1625 Cedar Ave, CINCINNATI, OH, 45224","-84.547905,39.19877","103921078","L"
"402277001971","2717 South Robinson Avenue, Oklahoma City, OK, 73109","Match","Exact","2717 S Robinson Ave, OKLAHOMA CITY, OK, 73109","-97.51613,35.438133","100403009","R"
"320006000444","6375 W Charleston Blvd, Las Vegas, NV, 89146","Match","Exact","6375 W Charleston Blvd, LAS VEGAS, NV, 89146","-115.233665,36.15914","201922002","L"
"320006000446","333 S. Pavilion Center Dr., Las Vegas, NV, 89144","Tie"
"210299000741","120 Sacred Heart Lane, Louisville, KY, 40206","Match","Exact","120 Sacred Heart Ln, LOUISVILLE, KY, 40206","-85.677925,38.252563","96852144","R"
"210299000740","2328 Cedar Street, Louisville, KY, 40212","Match","Exact","2328 Cedar St, LOUISVILLE, KY, 40212","-85.78971,38.25608","96841714","L"
"210299000742","2817 West Kentucky Street, Louisville, KY, 40211","Match","Exact","2817 W Kentucky St, LOUISVILLE, KY, 40211","-85.79965,38.24365","96842682","R"
"421917006044","725 S Linden Ave, Pittsburgh, PA, 15208","Match","Exact","725 S Linden Ave, PITTSBURGH, PA, 15208","-79.91688,40.44543","629094411","L"
"421917006042","601 Filbert St, Pittsburgh, PA, 15232","Match","Exact","601 Filbert St, PITTSBURGH, PA, 15232","-79.93429,40.45388","51645062","L"
"63153004895","8944 Twin Trails Dr., San Diego, CA, 92129","Match","Exact","8944 Twin Trails Dr, SAN DIEGO, CA, 92129","-117.13355,32.96073","195317939","R"
"63153004896","9291 Oviedo St., San Diego, CA, 92129","Match","Exact","9291 Oviedo St, SAN DIEGO, CA, 92129","-117.12757,32.96896","195751788","R"
"210299000748","1325 Bluegrass Avenue, Louisville, KY, 40215","Match","Exact","1325 Bluegrass Ave, LOUISVILLE, KY, 40215","-85.78411,38.17954","96848224","R"
"390437500304","4040 Harrison Ave, Cincinnati, OH, 45211","Match","Exact","4040 Harrison Ave, CINCINNATI, OH, 45211","-84.61703,39.157703","103916900","R"
"63153004894","15255 Penasquitos Dr., San Diego, CA, 92129","Match","Exact","15255 Penasquitos Dr, SAN DIEGO, CA, 92129","-117.09329,32.990177","195316103","R"
"421917006047","2323 Brighton Rd, Pittsburgh, PA, 15212","Match","Exact","2323 Brighton Rd, PITTSBURGH, PA, 15212","-80.02413,40.4649","51625669","L"
"210299000745","1401 South 41st Street, Louisville, KY, 40211","Match","Exact","1401 S 41st St, LOUISVILLE, KY, 40211","-85.821075,38.237877","96836587","L"
"210299000747","1230 Larchmont Avenue, Louisville, KY, 40215","Match","Exact","1230 Larchmont Ave, LOUISVILLE, KY, 40215","-85.77881,38.207684","96844167","L"
"260095208134","2664 Franklin Street, Detroit, MI, 48207","Match","Exact","2664 Franklin St, DETROIT, MI, 48207","-83.02105,42.337215","95484628","R"
"510189000799","5121 Nine Mile Rd, Richmond, VA, 23223","Match","Exact","5121 Nine Mile Rd, RICHMOND, VA, 23223","-77.364204,37.546394","106687602","R"
"390437500303","4151 Turrill St, Cincinnati, OH, 45223","Match","Exact","4151 Turrill St, CINCINNATI, OH, 45223","-84.5416,39.16189","103922238","L"
"510189000795","8701 Three Chopt Rd, Richmond, VA, 23229","Match","Exact","8701 Three Chopt Rd, RICHMOND, VA, 23229","-77.55698,37.602352","106689401","L"
"390437500300","2840 Boudinot Ave, Cincinnati, OH, 45238","Match","Exact","2840 Boudinot Ave, CINCINNATI, OH, 45238","-84.60475,39.135666","103917785","R"
"510189000796","9000 Hungary Spring Rd, Richmond, VA, 23228","Match","Exact","9000 Hungary Spring Rd, RICHMOND, VA, 23228","-77.51696,37.639343","106684065","L"
"63153004890","9550 Carmel Mountain Rd., San Diego, CA, 92129","Match","Exact","9550 Carmel Mountain Rd, SAN DIEGO, CA, 92129","-117.1211,32.9659","195318066","L"
"180019302639","2447 West 14th Street, Indianapolis, IN, 46222","Match","Exact","2447 W 14th St, INDIANAPOLIS, IN, 46222","-86.20217,39.786007","107986128","L"
"320006000455","1050 E. Gary Ave., Las Vegas, NV, 89123","Match","Exact","1050 Gary Ave, LAS VEGAS, NV, 89123","-115.139984,36.015102","627571879","L"
"320006000454","765 Crestdale Ln., Las Vegas, NV, 89144","Match","Exact","765 Crestdale Ln, LAS VEGAS, NV, 89144","-115.32379,36.181015","201924586","R"
"320006000457","7350 Tealwood St., Las Vegas, NV, 89131","Match","Exact","7350 Tealwood St, LAS VEGAS, NV, 89131","-115.26296,36.29439","201935652","R"
"210299000730","1130 West Chestnut Street, Louisville, KY, 40203","Match","Exact","1130 W Chestnut St, LOUISVILLE, KY, 40203","-85.77034,38.250305","96883932","R"
"320000100820","7038 Sky Pointe Drive, Las Vegas, NV, 89131","Match","Exact","7038 Sky Pointe Dr, LAS VEGAS, NV, 89131","-115.27575,36.28805","201982559","R"
"210299000732","3410 Bon Air Avenue, Louisville, KY, 40220","Match","Exact","3410 Bon Air Ave, LOUISVILLE, KY, 40220","-85.65753,38.209045","96854156","R"
"210299000731","1107 South 17th Street, Louisville, KY, 40210","Match","Exact","1107 S 17th St, LOUISVILLE, KY, 40210","-85.78351,38.239456","618514775","L"
"470014802184","5983 Macon Cove, Memphis, TN, 38134","Match","Exact","5983 Macon Cove, MEMPHIS, TN, 38134","-89.86422,35.1629","72925345","R"
"470014802188","1266 Poplar Ave, Memphis, TN, 38104","Match","Exact","1266 Poplar Ave, MEMPHIS, TN, 38104","-90.018135,35.14419","72971886","L"
"62250008025","150 Victoria St., Long Beach, CA, 90805","Match","Exact","150 Victoria St, LONG BEACH, CA, 90805","-118.2034,33.86484","141683311","L"
"210299000737","1627 Lucia Avenue, Louisville, KY, 40204","Match","Exact","1627 Lucia Ave, LOUISVILLE, KY, 40204","-85.71973,38.236355","619884298","L"
"390143305688","1808 E Broad St, Columbus, OH, 43203","Match","Exact","1808 E Broad St, COLUMBUS, OH, 43203","-82.95298,39.96768","135581535","L"
"420081507308","5900 Baltimore Ave, Philadelphia, PA, 19143","Match","Exact","5900 Baltimore Ave, PHILADELPHIA, PA, 19143","-75.241844,39.945255","131397915","L"
"210299000739","1004 South First Street, Louisville, KY, 40203","Match","Exact","1004 S 1st St, LOUISVILLE, KY, 40203","-85.7547,38.238262","96845766","R"
"210299000734","120 West Lee Street, Louisville, KY, 40208","Match","Exact","120 W Lee St, LOUISVILLE, KY, 40208","-85.7578,38.22288","96845928","L"
"210299000733","2811 Duncan Street, Louisville, KY, 40212","Match","Exact","2811 Duncan St, LOUISVILLE, KY, 40212","-85.79795,38.26394","96841162","R"
"60152412447","1001 22nd Ave. Ste. 100, Oakland, CA, 94606","Match","Exact","1001 22nd Ave, OAKLAND, CA, 94606","-122.24101,37.78168","125005847","L"
"320006000462","301 N. Fogg St., Las Vegas, NV, 89110","Match","Exact","301 Fogg St, LAS VEGAS, NV, 89110","-115.035255,36.165142","201876861","L"
"320006000461","5350 W. Tropical Pkwy., Las Vegas, NV, 89130","Match","Exact","5350 Tropical Pkwy, LAS VEGAS, NV, 89130","-115.215515,36.26842","201950506","R"
"370162000716","1221 Ratchford Drive, Dallas, NC, 28034","Match","Non_Exact","1221 Ratchford Rd, DALLAS, NC, 28034","-81.18619,35.33616","70437732","L"
"320006000460","2050 Sapphire Stone Ave., Las Vegas, NV, 89106","Match","Non_Exact","2050 Saphire Stone Ave, LAS VEGAS, NV, 89106","-115.16939,36.192875","201931153","R"
"170993004718","8300 S St Louis Ave, Chicago, IL, 60652","Match","Exact","8300 S St Louis Ave, CHICAGO, IL, 60652","-87.70952,41.742332","111817431","R"
"320006000469","6350 Peak Dr., Las Vegas, NV, 89108","Match","Exact","6350 Peak Dr, LAS VEGAS, NV, 89108","-115.23244,36.210327","201979982","R"
"170993004715","145 S Campbell Ave, Chicago, IL, 60612","Match","Exact","145 S Campbell Ave, CHICAGO, IL, 60612","-87.68879,41.879135","111766085","L"
"40018101889","4120 E ACOMA DR, Phoenix, AZ, 85032","Match","Exact","4120 E Acoma Dr, PHOENIX, AZ, 85032","-111.99348,33.619114","128186283","L"
"220028702350","2518 Arts St, New Orleans, LA, 70117","Match","Exact","2518 Arts St, NEW ORLEANS, LA, 70117","-90.05103,29.983366","191715674","L"
"390440801025","1501 Kingsbury Dr, Cincinnati, OH, 45240","Match","Exact","1501 Kingsbury Dr, CINCINNATI, OH, 45240","-84.53771,39.288185","103942921","L"
"470318002498","2195 Nolensville PIKE, Nashville, TN, 37211","Match","Exact","2195 Nolensville Pike, NASHVILLE, TN, 37211","-86.752884,36.126373","606810818","R"
"130387002142","1338 Talbotton Rd, Columbus, GA, 31901","Match","Exact","1338 Talbotton Rd, COLUMBUS, GA, 31901","-84.972916,32.487766","98953374","R"
"170022204118","5815 Broadway St, Richmond, IL, 60071","Match","Exact","5815 Broadway St, RICHMOND, IL, 60071","-88.311455,42.476524","119815723","R"
"250005401258","360 Huntington Avenue, Boston, MA, 2115","Match","Exact","360 Huntington Ave, BOSTON, MA, 02115","-71.08973,42.3399","85734647","R"
"170022204117","10006 N Main St, Richmond, IL, 60071","Match","Exact","10006 Main St, RICHMOND, IL, 60071","-88.30633,42.47207","616224048","R"
"130102002099","400 E Broad St, Savannah, GA, 31401","Match","Exact","400 E Broad St, SAVANNAH, GA, 31401","-81.08684,32.071377","6176565","L"
"400075102682","2 South Elgin Avenue, Tulsa, OK, 74120","Match","Exact","2 S Elgin Ave, TULSA, OK, 74120","-95.98791,36.15793","166437635","R"
"60247608323","1001 22nd Ave. Ste. 100, Oakland, CA, 94606","Match","Exact","1001 22nd Ave, OAKLAND, CA, 94606","-122.24101,37.78168","125005847","L"
"170993002042","1425 N Tripp Ave, Chicago, IL, 60651","Match","Exact","1425 N Tripp Ave, CHICAGO, IL, 60651","-87.73258,41.908405","605060909","R"
"370297000682","329 N. Irwin Ave, Charlotte, NC, 28202","Match","Exact","329 N Irwin Ave, CHARLOTTE, NC, 28202","-80.85057,35.23659","70616610","L"
"60217812215","12500 Braddock Dr., Los Angeles, CA, 90066","Match","Exact","12500 Braddock Dr, LOS ANGELES, CA, 90066","-118.42236,33.98729","141578030","L"
"240012001440","800 Middle River Rd, Baltimore, MD, 21220","Match","Exact","800 Middle River Rd, BALTIMORE, MD, 21220","-76.4501,39.345886","191480904","L"
"40010601892","17811 North 32nd Street, Phoenix, AZ, 85032","Match","Exact","17811 N 32nd St, PHOENIX, AZ, 85032","-112.01352,33.648006","128184769","R"
"130387002184","2951 Martin Luther King, Columbus, GA, 31906","Match","Non_Exact","2951 Martin Luther King Jr Blvd, COLUMBUS, GA, 31906","-84.946846,32.455235","98951499","L"
"470318002468","2000 Greenwood AVE, Nashville, TN, 37206","Match","Exact","2000 Greenwood Ave, NASHVILLE, TN, 37206","-86.73355,36.189182","97189067","R"
"40010802146","5201 North 7th Street, Phoenix, AZ, 85014","Match","Exact","5201 N 7th St, PHOENIX, AZ, 85014","-112.06499,33.5129","128208356","R"
"292928003193","2516 S. 9th St., St. Louis, MO, 63104","Match","Exact","2516 S 9th St, SAINT LOUIS, MO, 63104","-90.207695,38.60179","605124607","L"
"470318002457","2301 10th Ave South, Nashville, TN, 37204","Match","Exact","2301 10th Ave S, NASHVILLE, TN, 37204","-86.786255,36.126728","97190820","R"
"170993002031","250 E 111th St, Chicago, IL, 60628","Match","Exact","250 E 111th St, CHICAGO, IL, 60628","-87.6169,41.692688","111773943","L"
"470318002451","1000 Sevier ST, Nashville, TN, 37206","Match","Exact","1000 Sevier St, NASHVILLE, TN, 37206","-86.75298,36.1684","606366301","R"
"470318002453","320 Plus Park BLVD, Nashville, TN, 37217","Match","Exact","320 Plus Park Blvd, NASHVILLE, TN, 37217","-86.725365,36.130413","97211968","R"
"370297000652","1600 Pavilion Blvd, Charlotte, NC, 28262","Match","Exact","1600 Pavilion Blvd, CHARLOTTE, NC, 28262","-80.71256,35.31904","70583185","L"
"60149410517","234 E. Ave. 33, Los Angeles, CA, 90031","Match","Exact","234 E Ave 33, LOS ANGELES, CA, 90031","-118.21099,34.08322","141621939","R"
"173945003991","324 W Charles St, Buffalo, IL, 62515","Match","Exact","324 W Charles St, BUFFALO, IL, 62515","-89.41316,39.851265","97313421","L"
"60165913536","6957 N. Figueroa St., Los Angeles, CA, 90042","Match","Exact","6957 N Figueroa St, LOS ANGELES, CA, 90042","-118.18767,34.12864","141614568","L"
"40075502371","3916 E PARADISE LN, Phoenix, AZ, 85032","Match","Exact","3916 E Paradise Ln, PHOENIX, AZ, 85032","-111.99729,33.633457","128186134","L"
"60236913005","4800 E. Cesar Chavez Ave., Los Angeles, CA, 90022","Match","Non_Exact","4800 Ceasar Chavez Ave, LOS ANGELES, CA, 90022","-118.16178,34.040592","241240947","R"
"470318002488","3410 Knight RD, Nashville, TN, 37207","Match","Exact","3410 Knight Rd, NASHVILLE, TN, 37207","-86.80306,36.237255","97215206","L"
"40028802176","7544 W INDIAN SCHOOL RD STE A2, Phoenix, AZ, 85033","Match","Non_Exact","7544 W Indian School Rd, PHOENIX, AZ, 85033","-112.22263,33.49466","128916991","R"
"63384009430","480 Little River Way, Sacramento, CA, 95831","Match","Exact","480 Little River Way, SACRAMENTO, CA, 95831","-121.54295,38.49037","133349817","L"
"421722000290","47 Chalfonte Ave, Pittsburgh, PA, 15229","Match","Exact","47 Chalfonte Ave, PITTSBURGH, PA, 15229","-80.0315,40.521423","607651866","L"
"421722000291","90 Houston Rd, Pittsburgh, PA, 15237","Match","Exact","90 Houston Rd, PITTSBURGH, PA, 15237","-80.00251,40.5263","629110352","R"
"63462005795","1401 Corta Way, Sacramento, CA, 95864","Match","Exact","1401 Corta Way, SACRAMENTO, CA, 95864","-121.366905,38.590816","133339083","L"
"63462005799","4000 Edison Ave., Sacramento, CA, 95821","Match","Exact","4000 Edison Ave, SACRAMENTO, CA, 95821","-121.37227,38.63429","133333097","R"
"62223011415","3880 Iron Canyon Cir., Stockton, CA, 95209","Match","Exact","3880 Iron Canyon Cir, STOCKTON, CA, 95209","-121.3661,38.04644","133891751","L"
"62223011413","9275 Glacier Point Dr., Stockton, CA, 95212","Match","Exact","9275 Glacier Point Dr, STOCKTON, CA, 95212","-121.274155,38.03525","617759113","R"
"210372002481","1342 Boonesborough Road, Richmond, KY, 40475","Match","Exact","1342 Boonesborough Rd, RICHMOND, KY, 40475","-84.31892,37.847565","31996965","L"
"220020102410","2733 Esplanade Ave, New Orleans, LA, 70119","Match","Exact","2733 Esplanade Ave, NEW ORLEANS, LA, 70119","-90.07983,29.977179","191709517","R"
"470318002423","4527 Nollensville RD, Nashville, TN, 37211","Match","Non_Exact","4527 Nolensville Pike, NASHVILLE, TN, 37211","-86.723404,36.071182","97197231","R"
"470318002424","3307 Brick Church PIKE, Nashville, TN, 37207","Match","Exact","3307 Brick Church Pike, NASHVILLE, TN, 37207","-86.780464,36.242985","97186478","R"
"370297000632","8040 Strawberry Ln, Charlotte, NC, 28277","Match","Exact","8040 Strawberry Ln, CHARLOTTE, NC, 28277","-80.7975,35.091343","70491312","R"
"63462005785","2404 Howe Ave., Sacramento, CA, 95825","Match","Exact","2404 Howe Ave, SACRAMENTO, CA, 95825","-121.415245,38.609295","133330944","R"
"63462005783","2301 Hurley Way, Sacramento, CA, 95825","Match","Exact","2301 Hurley Way, SACRAMENTO, CA, 95825","-121.41066,38.58885","133335408","L"
"180014702571","1740 E 30th St, Indianapolis, IN, 46218","Match","Exact","1740 E 30th St, INDIANAPOLIS, IN, 46218","-86.12988,39.81075","107990357","L"
"470318002422","2526 Dickerson RD, Nashville, TN, 37207","Match","Exact","2526 Dickerson Rd, NASHVILLE, TN, 37207","-86.76485,36.212753","97186816","L"
"260104808503","7000 Outer Drive, Detroit, MI, 48235","Match","Non_Exact","7000 W Outer Dr, DETROIT, MI, 48235","-83.19953,42.41968","95734983","L"
"470014802326","3135 Ridgeway, Memphis, TN, 38115","Match","Non_Exact","3135 Ridgeway Rd, MEMPHIS, TN, 38115","-89.85692,35.063293","72928735","R"
"470014802327","8146 E. Shelby DR, Memphis, TN, 38106","Match","Non_Exact","8146 E Shelby Dr, MEMPHIS, TN, 38141","-89.791954,35.020535","618714164","L"
"61455001711","5445 N. Palm Ave., Fresno, CA, 93704","Match","Exact","5445 N Palm Ave, FRESNO, CA, 93704","-119.80839,36.816532","197572380","L"
"390156205834","1414 Gault St, Columbus, OH, 43205","Match","Exact","1414 Gault St, COLUMBUS, OH, 43205","-82.95948,39.950565","135581754","L"
"40089703376","10210 S 50TH PL, Phoenix, AZ, 85044","Match","Exact","10210 S 50th Pl, PHOENIX, AZ, 85044","-111.97486,33.35331","128237097","R"
"110004500279","1227 4th St NE, Washington, DC, 20002","Match","Exact","1227 4th St NE, WASHINGTON, DC, 20002","-77.00055,38.906773","76229660","R"
"63462005771","2700 Maryal Dr., Sacramento, CA, 95821","Match","Exact","2700 Maryal Dr, SACRAMENTO, CA, 95821","-121.36997,38.613087","133334168","R"
"63462005774","2236 Edison Ave., Sacramento, CA, 95821","Match","Exact","2236 Edison Ave, SACRAMENTO, CA, 95821","-121.41249,38.62276","133403064","R"
"63462005775","2950 Hurley Way, Sacramento, CA, 95864","Match","Exact","2950 Hurley Way, SACRAMENTO, CA, 95864","-121.394806,38.58864","133376684","R"
"60182912427","1207 S. Trinity St., Fresno, CA, 93706","Match","Exact","1207 S Trinity St, FRESNO, CA, 93706","-119.80862,36.73069","197579288","L"
"63462005778","1400 Bell St., Sacramento, CA, 95825","Match","Exact","1400 Bell St, SACRAMENTO, CA, 95825","-121.410706,38.58975","133335403","R"
"63462005776","4300 El Camino Ave., Sacramento, CA, 95821","Match","Exact","4300 el Camino Ave, SACRAMENTO, CA, 95821","-121.3643,38.610214","133334217","R"
"61455001708","3034 E. Cornell Ave., Fresno, CA, 93703","Match","Exact","3034 E Cornell Ave, FRESNO, CA, 93703","-119.773964,36.77771","197575741","R"
"61455001706","5500 N. Maroa Ave., Fresno, CA, 93704","Match","Exact","5500 N Maroa Ave, FRESNO, CA, 93704","-119.79936,36.817432","197600476","R"
"61455001705","4765 E. Burns Ave., Fresno, CA, 93725","Match","Exact","4765 E Burns Ave, FRESNO, CA, 93725","-119.73826,36.712364","197582922","L"
"61455001704","1127 E. Escalon Ave., Fresno, CA, 93710","Match","Exact","1127 E Escalon Ave, FRESNO, CA, 93710","-119.77082,36.826614","197573552","R"
"61455001703","2117 W. McKinley Ave., Fresno, CA, 93728","Match","Exact","2117 W McKinley Ave, FRESNO, CA, 93728","-119.83574,36.76466","197568597","L"
"401986000674","504 Goodrich Boulevard, Miami, OK, 74354","Match","Exact","504 Goodrich Blvd, MIAMI, OK, 74354","-94.8839,36.88903","56279246","R"
"470014802316","2415 Saratoga, Memphis, TN, 38114","Match","Non_Exact","2415 Saratoga Ave, MEMPHIS, TN, 38114","-89.981834,35.10912","72917924","R"
"470014802317","645 Semmes ST, Memphis, TN, 38111","Match","Exact","645 Semmes St, MEMPHIS, TN, 38111","-89.96118,35.114525","72935638","R"
"61455001722","1451 E. Sierra Ave., Fresno, CA, 93710","Match","Exact","1451 E Sierra Ave, FRESNO, CA, 93710","-119.76206,36.83023","197573626","R"
"61455001721","5211 E. Tulare St., Fresno, CA, 93727","Match","Non_Exact","5211 E Tulare Ave, FRESNO, CA, 93727","-119.71745,36.74314","197583329","L"
"62271012627","8919 S. Main St., Los Angeles, CA, 90003","Match","Exact","8919 S Main St, LOS ANGELES, CA, 90003","-118.27389,33.955338","141660424","R"
"60797013825","2280 N. Valentine Ave., Fresno, CA, 93722","Match","Exact","2280 N Valentine Ave, FRESNO, CA, 93722","-119.853294,36.769905","197616005","R"
"370297000614","13620 Erwin Rd, Charlotte, NC, 28273","Match","Exact","13620 Erwin Rd, CHARLOTTE, NC, 28273","-80.97286,35.113968","70541422","R"
"470318002446","3307 Brick Church PIKE, Nashville, TN, 37207","Match","Exact","3307 Brick Church Pike, NASHVILLE, TN, 37207","-86.780464,36.242985","97186478","R"
"63462005765","2221 Morse Ave., Sacramento, CA, 95825","Match","Exact","2221 Morse Ave, SACRAMENTO, CA, 95825","-121.39226,38.605682","133413417","L"
"63462005766","3350 Becerra Way, Sacramento, CA, 95821","Match","Exact","3350 Becerra Way, SACRAMENTO, CA, 95821","-121.373695,38.626434","133333442","R"
"390448003794","1831 Finland Ave, Columbus, OH, 43223","Match","Exact","1831 Finland Ave, COLUMBUS, OH, 43223","-83.04044,39.919086","135674239","R"
"61455001719","4122 N. Del Mar Ave., Fresno, CA, 93704","Match","Exact","4122 N del Mar Ave, FRESNO, CA, 93704","-119.795006,36.79266","197574245","R"
"61455001717","2277 W. Bellaire Way, Fresno, CA, 93705","Match","Exact","2277 W Bellaire Way, FRESNO, CA, 93705","-119.83717,36.791885","197568159","L"
"61455001716","1025 S. Trinity St., Fresno, CA, 93706","Match","Exact","1025 S Trinity St, FRESNO, CA, 93706","-119.80858,36.73257","197579280","L"
"61455001715","3830 E. Saginaw Way, Fresno, CA, 93726","Match","Exact","3830 E Saginaw Way, FRESNO, CA, 93726","-119.760315,36.78865","197613217","R"
"61455001713","4303 E. Jensen Ave., Fresno, CA, 93725","Match","Exact","4303 E Jensen Ave, FRESNO, CA, 93725","-119.75343,36.70694","197583609","L"
"61455001712","166 N. Sierra Vista Ave., Fresno, CA, 93702","Match","Exact","166 N Sierra Vista Ave, FRESNO, CA, 93702","-119.74088,36.744648","197582342","R"
"420351004802","1524 Hamilton Rd, Pittsburgh, PA, 15234","Match","Exact","1524 Hamilton Rd, PITTSBURGH, PA, 15234","-80.01613,40.35584","623225787","R"
"61455001732","1266 W. Barstow Ave., Fresno, CA, 93711","Match","Exact","1266 W Barstow Ave, FRESNO, CA, 93711","-119.81406,36.815605","197567623","R"
"62271013968","1067 W. Blvd., Los Angeles, CA, 90019","Match","Exact","1067 West Blvd, LOS ANGELES, CA, 90019","-118.3311,34.055305","141600468","R"
"61455001731","1302 E. Dakota Ave., Fresno, CA, 93704","Match","Exact","1302 E Dakota Ave, FRESNO, CA, 93704","-119.7949,36.78676","197574773","R"
"62271013969","469 Amalia Ave., Los Angeles, CA, 90022","Match","Exact","469 Amalia Ave, LOS ANGELES, CA, 90022","-118.15395,34.027622","624976469","R"
"61455001730","1839 Echo Ave., Fresno, CA, 93704","Match","Non_Exact","1839 N Echo Ave, FRESNO, CA, 93704","-119.804115,36.76817","197574617","L"
"62271012632","1536 E. 89th St., Los Angeles, CA, 90002","Match","Exact","1536 E 89th St, LOS ANGELES, CA, 90002","-118.24662,33.956295","142761316","R"
"390003602838","3500 Refugee Rd, Columbus, OH, 43232","Match","Exact","3500 Refugee Rd, COLUMBUS, OH, 43232","-82.903404,39.91682","218645204","L"
"470318002439","3055 Lebanon RD, Nashville, TN, 37214","Match","Non_Exact","3055 Lebanon Pike, NASHVILLE, TN, 37214","-86.6464,36.17517","635466015","R"
"63462005752","3500 Edison Ave., Sacramento, CA, 95821","Match","Exact","3500 Edison Ave, SACRAMENTO, CA, 95821","-121.38279,38.63409","133333063","R"
"63462005753","1640 Watt Ave., Sacramento, CA, 95864","Match","Exact","1640 Watt Ave, SACRAMENTO, CA, 95864","-121.38304,38.594513","133338233","R"
"470318002432","4527 Nolensville RD, Nashville, TN, 37211","Match","Non_Exact","4527 Nolensville Pike, NASHVILLE, TN, 37211","-86.723404,36.071182","97197231","R"
"110005400517","1801 Mississippi Avenue SE, Washington, DC, 20032","Match","Exact","1801 Mississippi Ave SE, WASHINGTON, DC, 20032","-76.97784,38.843502","76232849","R"
"470318002431","1162 foster AVE, Nashville, TN, 37210","Match","Exact","1162 Foster Ave, NASHVILLE, TN, 37210","-86.741234,36.135647","97227614","L"
